                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.59738,                0.48714,                0.97478,                0.99367,                0.94182,                0.98882,                0.90469,                0.37407,                0.24107,                0.81008,              0.0054175,              0.0054175,              0.0054175
                    108,                0.59864,                0.49104,                0.97371,                0.98547,                0.94948,                0.98895,                0.90512,                0.37364,                0.24026,                 0.8096,              0.0053742,              0.0053742,              0.0053742
                    109,                0.59417,                0.49401,                0.96954,                0.98547,                0.94929,                0.98902,                0.90473,                0.37335,                0.23952,                0.80921,              0.0053513,              0.0053513,              0.0053513
                    110,                0.59621,                0.49393,                0.97263,                0.98552,                0.95288,                0.98906,                0.90613,                0.37147,                0.23872,                0.80861,              0.0053083,              0.0053083,              0.0053083
                    111,                0.59279,                0.48709,                0.96975,                0.98553,                0.95385,                0.98915,                0.90635,                0.37062,                0.23784,                0.80797,              0.0052652,              0.0052652,              0.0052652
                    112,                0.59107,                0.47785,                0.96535,                0.98351,                0.95441,                0.98909,                0.90607,                0.36899,                0.23667,                0.80727,              0.0052429,              0.0052429,              0.0052429
                    113,                0.58717,                0.47882,                0.96597,                0.98158,                0.95895,                0.98934,                0.90703,                0.36872,                0.23621,                0.80634,                 0.0052,                 0.0052,                 0.0052
                    114,                 0.5858,                0.48101,                 0.9659,                0.98437,                  0.958,                0.98938,                0.90739,                0.36794,                 0.2358,                0.80584,              0.0051571,              0.0051571,              0.0051571
                    115,                0.58371,                0.47526,                0.96218,                0.98381,                  0.958,                0.98958,                0.90801,                0.36685,                0.23522,                0.80533,              0.0051143,              0.0051143,              0.0051143
                    116,                0.58708,                0.48267,                0.96289,                0.98041,                  0.958,                0.98959,                0.90868,                0.36674,                0.23578,                0.80523,              0.0050927,              0.0050927,              0.0050927
                    117,                0.58757,                0.47898,                0.96569,                0.98161,                0.96089,                0.98979,                0.90775,                0.36608,                0.23526,                0.80467,                0.00505,                0.00505,                0.00505
                    118,                0.58195,                0.47537,                0.96226,                0.98362,                   0.96,                0.98983,                0.90774,                0.36598,                0.23608,                0.80434,              0.0050073,              0.0050073,              0.0050073
                    119,                0.58559,                0.47912,                0.96456,                0.98288,                   0.96,                0.98984,                0.90816,                0.36557,                 0.2366,                0.80405,              0.0049863,              0.0049863,              0.0049863
                    120,                0.58391,                0.47683,                0.96296,                0.98185,                   0.96,                0.98987,                0.90855,                0.36544,                0.23608,                0.80386,              0.0049438,              0.0049438,              0.0049438
                    121,                0.58542,                0.47601,                0.96503,                0.98362,                0.96051,                0.98993,                0.90815,                0.36511,                0.23558,                0.80338,              0.0049013,              0.0049013,              0.0049013
                    122,                0.57989,                0.47618,                0.96519,                0.98563,                 0.9605,                0.99005,                0.90845,                  0.365,                0.23572,                0.80348,              0.0048588,              0.0048588,              0.0048588
                    123,                0.58294,                0.47184,                0.96383,                0.98564,                0.96085,                 0.9901,                0.90929,                0.36367,                0.23436,                0.80287,              0.0048385,              0.0048385,              0.0048385
                    124,                0.58134,                0.47753,                0.96204,                0.98564,                0.96095,                0.99011,                0.90988,                0.36314,                0.23326,                0.80221,              0.0047962,              0.0047962,              0.0047962
                    125,                0.58418,                0.47601,                0.96159,                0.98563,                0.95994,                0.99012,                0.90933,                0.36189,                0.23287,                0.80131,              0.0047538,              0.0047538,              0.0047538
                    126,                0.58115,                0.47586,                0.96092,                0.98563,                0.96039,                0.98999,                0.91043,                0.36054,                0.23214,                0.80068,              0.0047115,              0.0047115,              0.0047115
                    127,                0.57838,                0.47294,                0.96356,                0.98564,                0.96069,                0.98996,                0.91085,                0.36028,                0.23247,                0.80064,              0.0046692,              0.0046692,              0.0046692
                    128,                 0.5801,                0.47274,                0.96184,                0.98561,                 0.9591,                0.98998,                0.91122,                0.35933,                0.23066,                 0.8001,              0.0046498,              0.0046498,              0.0046498
                    129,                0.57553,                0.46797,                0.95977,                0.98562,                0.95991,                   0.99,                0.91224,                0.35873,                0.23021,                0.79919,              0.0046077,              0.0046077,              0.0046077
                    130,                0.57285,                  0.467,                0.95806,                0.98526,                   0.96,                0.98995,                0.91203,                0.35773,                0.23061,                0.79885,              0.0045655,              0.0045655,              0.0045655
                    131,                 0.5788,                0.47057,                0.96155,                0.98564,                0.96095,                0.98986,                0.91257,                0.35793,                0.23068,                0.79889,              0.0045234,              0.0045234,              0.0045234
                    132,                0.57597,                0.46813,                 0.9626,                0.98563,                0.96057,                0.99001,                0.91321,                0.35708,                0.22961,                0.79854,              0.0045047,              0.0045047,              0.0045047
                    133,                0.57479,                0.46796,                0.96024,                0.98515,                   0.96,                0.99003,                 0.9136,                0.35645,                0.22995,                0.79798,              0.0044627,              0.0044627,              0.0044627
                    134,                0.56745,                0.46231,                0.95552,                0.98766,                0.96076,                 0.9902,                0.91349,                0.35628,                0.22994,                0.79768,              0.0044208,              0.0044208,              0.0044208
